community,unit_price,hourseSize,fitment,总价
万科清林径,53657.0,272.1,其他,1460.01
万科城二期,71179.0,88.51,其他,630.01
君悦龙庭,55917.0,124.83,精装,698.01
佳兆业水岸新都,32024.0,164.88,精装,528.01
中海月朗苑,80883.0,136.0,其他,1100.01
信义金御半山三期,90759.0,126.71,其他,1150.01
公园大地六期,98665.0,269.6,其他,2660.01
万科城三期,53043.0,135.74,其他,720.01
奥林华府,70229.0,177.99,其他,1250.01
万科四季花城三期,75619.0,169.27,其他,1280.0
振业城,69538.0,215.71,精装,1500.0
佳兆业可园四期,87323.0,97.34,其他,850.0
绿景大公馆,78647.0,163.77,其他,1288.0
尚水天成,55156.0,108.42,其他,598.0
振业城,43546.0,344.47,精装,1500.03
泰阳金桔苑,30021.0,85.94,简装,258.0
来座山,71911.0,89.0,其他,640.01
天健现代城,51591.0,127.93,精装,660.0
尚水天成,62699.0,126.0,其他,790.01
宝能悦澜山花园,47130.0,122.64,其他,578.0
振业城,39455.0,342.17,其他,1350.03
阳光花园,45486.0,175.88,其他,800.01
信义假日名城三期菁华园,47979.0,195.92,其他,940.0
金地龙城中央一期,28526.0,68.36,精装,195.0
星河智荟,40541.0,48.1,精装,195.0
金地龙城中央二期,34643.0,43.3,精装,150.0
金地龙城中央二期,33567.0,68.52,精装,230.0
中信龙盛广场,24404.0,55.32,毛坯,135.0
金地龙城中央一期,27346.0,69.48,毛坯,190.0
远洋新天地,49901.0,40.08,毛坯,200.0
鸿荣源尚峰,55897.0,68.34,精装,382.0
缤纷世纪,27836.0,53.17,简装,148.0
缤纷世纪,31431.0,57.27,精装,180.01
远洋新天地,40625.0,64.0,毛坯,260.0
国展苑,34390.0,73.86,简装,254.0
信义御城豪园,32589.0,53.7,精装,175.0
劲嘉龙园印象,39253.0,48.15,精装,189.0
非凡空间,49906.0,58.11,精装,290.0
金众蓝钻风景,37941.0,48.76,简装,185.0
水晶之城,44629.0,63.86,精装,285.0
万科时代广场,33830.0,66.51,精装,225.0
丽湖花园一期,43658.0,31.61,简装,138.0
保利上城,29246.0,53.0,精装,155.0
金地龙城中央一期,30027.0,48.29,毛坯,145.0
保利上城,30859.0,53.47,简装,165.0
中信龙盛广场,24857.0,43.45,简装,108.0
中城康桥花园一期,27022.0,101.77,简装,275.0
保利上城,33325.0,36.01,简装,120.0
THETOWN乐城,46458.0,51.66,简装,240.0
星河智荟,34436.0,65.34,精装,225.0
荣德SPACE,32510.0,46.14,精装,150.0
花半里·欣悦广场,23721.0,80.1,毛坯,190.01
金地龙城中央一期,30450.0,55.83,毛坯,170.0
荣德SPACE,31424.0,66.83,精装,210.01
竹沁苑公寓,24991.0,50.02,简装,125.0
锦城星苑,28090.0,53.4,精装,150.0
佳兆业可园四期,51288.0,93.59,精装,480.0
帝景峰,36982.0,40.02,简装,148.0
万科清林径,34815.0,86.17,精装,300.0
龙园意境,45908.0,76.24,精装,350.0
怡乐花园,35203.0,71.87,简装,253.0
东方瑞景苑,36873.0,71.87,简装,265.01
丽湖花园二期,38357.0,58.66,精装,225.0
万科城一期,56747.0,63.44,精装,360.0
银信中心二期,45867.0,89.39,毛坯,410.01
东方瑞景苑,32698.0,71.87,精装,235.0
中海康城国际一期,48657.0,64.74,简装,315.01
鹏达摩尔城,33542.0,83.18,精装,279.0
万科清林径,32259.0,60.45,精装,195.01
THETOWN乐城,43813.0,33.78,精装,148.0
加洲花园,42904.0,58.97,简装,253.0
桂芳园一期,44721.0,69.32,精装,310.01
佳兆业水岸新都,33596.0,57.15,精装,192.0
国展苑,34603.0,95.37,简装,330.01
和煦苑,38467.0,74.09,简装,285.0
中海康城国际一期,43271.0,48.07,精装,208.0
雅豪祥苑,31819.0,66.0,精装,210.01
锦城星苑,29412.0,51.0,简装,150.0
深房传麒尚林,33469.0,79.18,毛坯,265.01
全盛紫云庭,56882.0,108.12,其他,615.01
阳基新天地,35834.0,74.79,简装,268.0
麓园,39904.0,76.31,毛坯,304.51
缤纷世纪,24485.0,33.49,精装,82.0
长庆小时代,44301.0,58.69,毛坯,260.0
佳兆业大都汇,31326.0,83.0,精装,260.01
星都豪庭,49615.0,63.49,其他,315.01
怡康家园,48711.0,48.86,精装,238.0
龙珠花园,33588.0,89.32,简装,300.01
德福花园,33334.0,42.0,简装,140.0
丽湖花园二期,38597.0,57.0,简装,220.0
禾田世居,41225.0,84.9,其他,350.0
中城康桥花园一期,38750.0,80.0,其他,310.0
振业城,34380.0,223.97,其他,770.01
东方明珠城,36895.0,93.51,其他,345.01
中森双子座公馆,67788.0,70.81,其他,480.01
百合星城一期,38300.0,78.33,其他,300.0
吉信大厦,26345.0,72.88,其他,192.0
万科清林径,41294.0,87.18,其他,360.0
荣德SPACE,32693.0,78.0,精装,255.01
徽王府,44513.0,116.82,精装,520.0
天誉国际公馆,27475.0,127.39,精装,350.0
中海怡美山庄,56415.0,88.63,精装,500.01
天誉国际公馆,34736.0,155.46,精装,540.01
天誉国际公馆,31579.0,126.67,精装,400.01
天誉国际公馆,34141.0,155.24,精装,530.0
润创兴时代公寓,38301.0,69.19,简装,265.0
中海怡瑞山居,36449.0,98.77,简装,360.01
荣德国际ECC,47709.0,58.48,精装,279.0
德兴花园,35246.0,122.0,精装,430.0
学府道花园,62071.0,82.97,精装,515.0
佳兆业可园七期,48450.0,165.12,精装,800.01
麓园,44028.0,88.58,精装,390.0
华侨城四海锦园,43367.0,70.33,精装,305.0
嘉霖华禧,65411.0,64.21,精装,420.0
灏景明苑,40572.0,103.52,简装,420.0
新秀苑,33078.0,93.72,简装,310.01
慢城一期,45008.0,119.98,精装,540.01
恒地悦山湖花园,50398.0,82.94,精装,418.0
荣德SPACE,27104.0,67.52,精装,183.01
朗泓龙园大观,40112.0,89.75,毛坯,360.01
宝能悦澜山花园,48907.0,143.13,精装,700.01
中信龙盛广场,30685.0,127.1,精装,390.01
天誉国际公馆,26405.0,127.25,精装,336.0
中海康城国际一期,44638.0,86.25,精装,385.0
万科公园里三期,38097.0,106.31,精装,405.01
振业城,50862.0,190.32,精装,968.01
花半里·欣悦广场,33558.0,59.6,精装,200.01
阅山公馆,48066.0,87.38,精装,420.0
龙岗天健花园,32923.0,104.79,精装,345.0
佳兆业可园五期,53399.0,89.89,精装,480.0
华侨城四海锦园,42106.0,57.0,精装,240.0
德兴花园,58998.0,71.19,简装,420.01
华创云轩,66108.0,40.54,精装,268.0
万科天誉,50132.0,155.59,精装,780.0
远洋新天地,38162.0,62.89,精装,240.0
宇宏健康花城,57711.0,129.96,精装,750.01
泓瀚苑,27823.0,86.26,简装,240.0
万科公园里三期,39089.0,104.89,精装,410.0
桂芳园一期,56780.0,88.06,精装,500.0
金地名峰,42544.0,89.32,精装,380.0
振业天峦,37327.0,88.41,精装,330.01
保利上城,34400.0,78.49,精装,270.01
天誉国际公馆,26059.0,126.64,精装,330.01
中城康桥花园一期,35088.0,114.0,精装,400.0
帝景峰,39260.0,67.5,精装,265.0
万科天誉二期,38862.0,66.39,精装,258.0
中海怡美山庄,42248.0,101.78,精装,430.0
万科天誉二期,54491.0,152.32,精装,830.01
龙珠花园,37057.0,76.37,简装,283.0
吉信大厦,20000.0,130.0,简装,260.0
怡龙枫景园,36335.0,88.62,精装,322.0
万科四季花城三期,56757.0,74.0,简装,420.0
熙和园,69996.0,85.72,精装,600.01
振业城上观,34896.0,192.0,精装,670.0
岸上林居,40907.0,81.16,简装,332.0
启迪协信科技园,41037.0,92.6,精装,380.0
中海康城国际一期,43419.0,87.52,精装,380.0
荣德国际ECC,43913.0,58.07,精装,255.0
龙岗天健花园,36719.0,103.49,精装,380.0
康桥紫郡,51412.0,91.42,精装,470.01
君悦龙庭,55264.0,110.38,精装,610.0
海心汇福园,42786.0,84.14,精装,360.0
欧意轩花园,34986.0,85.75,精装,300.0
华浩源A区,39258.0,112.08,简装,440.0
荣德SPACE,32221.0,77.59,精装,250.0
卓越城市中心花园,41187.0,135.48,精装,558.0
远洋新干线一期,32467.0,48.05,精装,156.0
金地龙城中央二期,37353.0,79.78,精装,298.0
大世纪水山缘,42664.0,77.35,其他,330.01
星光之约,50336.0,95.36,精装,480.0
汇福花园,35811.0,74.0,精装,265.0
阳基新天地,33315.0,89.15,精装,297.0
和谐家园,46721.0,109.16,精装,510.01
万科四季花城七期,61075.0,85.96,精装,525.0
中海大山地北区,40615.0,89.87,精装,365.01
中海怡翠山庄二期,37567.0,94.5,简装,355.01
中海怡美山庄,40928.0,117.28,简装,480.0
华昱花园,32689.0,107.07,简装,350.0
新龙岗花园,29707.0,95.94,简装,285.01
中央悦城,33610.0,121.99,精装,410.01
中海康城国际一期,41257.0,87.26,简装,360.01
万科第五园五期,42763.0,126.28,精装,540.01
阅山华府,49940.0,156.19,精装,780.01
尚水天成,47752.0,125.65,毛坯,600.0
泰雅园,46297.0,108.0,简装,500.01
育龙庭,30286.0,102.36,精装,310.01
中城康桥花园一期,38288.0,101.86,简装,390.0
英郡年华,42687.0,96.05,简装,410.01
鹏达摩尔城,31952.0,143.97,简装,460.01
佳兆业可园五期,61846.0,94.59,精装,585.0
桂芳园六期,63966.0,75.04,精装,480.0
东方瑞景苑,28007.0,117.83,精装,330.01
佳兆业可园六期,52300.0,110.9,精装,580.01
佳兆业可园七期,49564.0,90.39,精装,448.01
茵悦之生花园三期,48814.0,88.09,简装,430.0
东方盛世花园,47219.0,97.42,精装,460.01
康达尔花园五期蝴蝶堡,44595.0,100.91,精装,450.01
深圳海航城,39129.0,89.45,精装,350.01
名门世家,31798.0,122.65,精装,390.0
中海康城花园二期,39625.0,122.4,简装,485.01
信义嘉御山,73212.0,157.08,精装,1150.01
阅山华府,40405.0,118.8,精装,480.01
THETOWN乐城,51079.0,88.1,精装,450.01
佳兆业可园六期,55506.0,77.47,精装,430.0
佳兆业可园七期,42404.0,165.08,精装,700.01
中海康城国际一期,42392.0,89.64,毛坯,380.0
东方御花园,50258.0,85.56,简装,430.01
金地龙城中央一期,43323.0,89.1,精装,386.01
万科公园6号,50146.0,85.75,精装,430.0
水晶之城,33375.0,89.89,简装,300.01
英郡年华,54188.0,84.89,简装,460.0
佳兆业水岸新都,35067.0,92.68,精装,325.0
新鸿花园,36468.0,126.14,简装,460.01
佳兆业可园五期,51021.0,103.88,精装,530.01
运河蓝湾,31573.0,87.1,精装,275.0
万科天誉,48640.0,166.53,精装,810.0
岸上林居,44125.0,107.65,精装,475.01
国香尚居,39019.0,89.7,精装,350.0
信义假日名城博雅园,45900.0,99.13,简装,455.01
佳兆业水岸新都,33110.0,93.63,精装,310.01
大世纪水山缘,55810.0,78.84,简装,440.01
旭源瑞景轩,38064.0,88.01,毛坯,335.0
泰阳金桔苑,30254.0,85.94,简装,260.0
中海月朗苑,51784.0,102.35,简装,530.01
叠翠新峰花园,33227.0,99.92,精装,332.0
信义荔山公馆,73745.0,85.43,简装,630.0
佳兆业新都汇,49176.0,97.61,精装,480.01
公园大地八期,61122.0,166.88,精装,1020.0
桂芳园六期,58718.0,88.56,简装,520.01
信义御城豪园,54627.0,89.7,精装,490.0
水晶之城,36180.0,89.83,精装,325.0
桂芳园五期,36568.0,158.61,精装,580.01
佳兆业水岸新都,32277.0,136.32,毛坯,440.0
桂芳园六期,44463.0,96.71,简装,430.0
阳光花园,41851.0,86.02,精装,360.0
星河时代,52102.0,132.05,精装,688.01
榭丽花园,33610.0,58.02,简装,195.01
万科四季花城二期,48413.0,103.28,简装,500.01
百合盛世,42682.0,89.5,精装,382.0
信义御城豪园,43799.0,84.25,精装,369.01
东方半岛花园A区,35888.0,90.56,简装,325.0
信义荔山公馆,54700.0,120.66,精装,660.01
余岭山庄,30561.0,80.17,简装,245.01
东都雅苑,28741.0,155.88,简装,448.01
茂业城,34060.0,73.4,简装,250.0
朝阳里,57396.0,58.89,简装,338.01
新亚洲花园,39301.0,147.58,精装,580.0
大世纪水山缘,44445.0,85.5,精装,380.0
尚水天成,56077.0,88.45,精装,496.0
万科第五园五期,42493.0,127.08,精装,540.0
中央悦城,29415.0,124.43,简装,366.01
康达尔花园五期蝴蝶堡,50135.0,88.96,精装,446.0
万科红二期,58251.0,89.27,精装,520.01
中央悦城,40977.0,122.02,精装,500.0
万科第五园六期,51767.0,121.7,精装,630.0
桂芳园六期,46041.0,123.37,简装,568.01
中海怡瑞山居,38804.0,87.62,简装,340.0
雅豪祥苑,28754.0,103.64,简装,298.01
康达尔花园二期,40520.0,87.86,精装,356.01
天誉国际公馆,26426.0,126.77,精装,335.0
万科清林径,35757.0,110.47,精装,395.01
阳光花园,42102.0,118.76,简装,500.0
中城康桥花园一期,36657.0,96.3,精装,353.01
星河智荟,45889.0,135.11,精装,620.01
万科第五园二期,59716.0,106.84,精装,638.01
龙珠花园,33990.0,100.03,精装,340.0
保利上城,49198.0,88.42,精装,435.01
鸿景豪苑,40265.0,74.01,简装,298.0
风临四季,28171.0,94.07,精装,265.0
深圳海航城,40769.0,89.53,精装,365.0
东方盛世花园,47131.0,95.48,精装,450.01
佳兆业水岸新都,39013.0,117.91,精装,460.0
嘉亿爵悦,44655.0,77.26,毛坯,345.0
颐安都会中央一期,55879.0,89.48,精装,500.01
锦荟PARK,39037.0,89.66,精装,350.01
万象天成,34613.0,132.9,精装,460.01
万科第五园一期,70460.0,75.22,简装,530.0
宏兴苑,32522.0,116.23,精装,378.0
振业峦山谷,35719.0,81.19,精装,290.0
阳光花园,40594.0,107.16,精装,435.01
东方沁园,36460.0,117.94,简装,430.01
桂芳园五期,57085.0,87.59,精装,500.01
阳光花园,35682.0,107.9,精装,385.01
珑禧,36319.0,88.11,精装,320.01
万科城二期,53371.0,89.0,精装,475.0
信义御城豪园,47165.0,89.05,精装,420.0
南景豪庭,40027.0,76.2,精装,305.01
万科公园6号,44902.0,122.49,精装,550.0
康达尔花园五期蝴蝶堡,46019.0,115.17,简装,530.0
新龙岗花园,28664.0,95.94,精装,275.0
吉信大厦,31910.0,81.48,简装,260.0
深圳海航城,38842.0,175.07,精装,680.01
南景豪庭,40898.0,75.8,精装,310.01
京基御景中央,52138.0,86.31,毛坯,450.0
东方明珠城,35641.0,106.62,精装,380.0
万科清林径,34852.0,110.47,精装,385.01
颐安都会中央二期,64335.0,88.6,精装,570.01
黄阁翠苑,40687.0,122.89,精装,500.0
富康苑,28436.0,96.71,简装,275.0
茵悦之生花园三期,47679.0,88.09,精装,420.0
中兆花园,37910.0,81.51,精装,309.0
阅山华府,38738.0,141.98,精装,550.0
花半里,38263.0,108.46,精装,415.0
仙岭公馆,35366.0,89.07,精装,315.0
布吉中心花园,45285.0,83.03,简装,376.0
雅豪祥苑,29319.0,119.38,精装,350.01
佳兆业新都汇,52018.0,87.47,精装,455.0
花语岸,48602.0,83.33,精装,405.0
君悦龙庭,52514.0,93.31,简装,490.01
星河智荟,44760.0,88.25,精装,395.01
桂芳园一期,60387.0,70.38,精装,425.0
万科麓城一期,52721.0,89.15,精装,470.01
信义假日名城博雅园,38195.0,102.11,简装,390.01
帝景峰,36877.0,78.37,简装,289.01
南景豪庭,40032.0,76.19,精装,305.0
茵悦之生花园一期,41812.0,86.1,精装,360.0
宇宏健康花城,56042.0,89.22,精装,500.01
深圳海航城,37452.0,86.78,精装,325.01
桂芳园六期,47997.0,95.84,简装,460.0
万科清林径,36761.0,88.41,精装,325.0
龙珠花园,40205.0,78.35,简装,315.01
佳兆业新都汇,52297.0,92.74,精装,485.0
金运家园,45878.0,82.83,精装,380.01
半岛苑,34305.0,90.95,精装,312.0
信义荔山公馆,52209.0,112.05,精装,585.0
桂芳园六期,45238.0,119.37,精装,540.01
振业天峦,35960.0,88.99,精装,320.01
东方明珠城,30848.0,108.6,简装,335.01
顺景花园,34410.0,107.53,精装,370.01
中加名园,42862.0,65.28,精装,279.8
龙珠花园,34704.0,92.21,简装,320.01
颐安都会中央二期,55866.0,76.97,精装,430.0
紫薇花园,35697.0,98.05,简装,350.01
茵悦之生花园三期,45592.0,93.22,精装,425.01
丽湖花园二期,40365.0,76.8,精装,310.0
中城康桥花园二期,37305.0,85.78,简装,320.0
阳光花园,40599.0,86.21,简装,350.0
中央悦城,32889.0,101.86,简装,335.01
桂芳园一期,51102.0,93.93,精装,480.0
学府道花园,59118.0,87.96,精装,520.0
桂芳园六期,44482.0,90.6,精装,403.01
中海康城花园二期,41290.0,87.19,精装,360.01
中海怡翠山庄四期,43799.0,88.13,精装,386.0
怡康家园,40462.0,73.65,精装,298.0
加洲花园,42728.0,74.66,简装,319.01
万科城四期,47243.0,122.77,精装,580.0
新景苑,26939.0,133.64,简装,360.01
劲嘉龙园印象,39231.0,65.0,精装,255.0
星河时代,49125.0,162.85,其他,800.0
怡康家园,41093.0,71.06,精装,292.01
万科公园里三期,47946.0,150.17,精装,720.01
隆盛花园,38231.0,66.7,简装,255.0
风临四季,31305.0,92.0,精装,288.01
万科金色沁园,58817.0,88.41,精装,520.0
远洋新干线一期,41092.0,87.61,精装,360.01
中海怡美山庄,38662.0,98.29,简装,380.01
信义金御半山三期,86581.0,73.92,精装,640.01
茂业城,36451.0,63.1,精装,230.01
万科金色半山,57343.0,143.0,精装,820.0
信义假日名城博雅园,44655.0,98.31,简装,439.0
百合山庄,43664.0,91.61,简装,400.01
愉园新村,30535.0,91.7,简装,280.01
佳兆业可园四期,56101.0,121.21,精装,680.0
布吉中心花园,43750.0,80.0,简装,350.0
英郡年华,42530.0,89.35,简装,380.01
佳兆业可园五期,48123.0,105.98,精装,510.01
缤纷世纪,23996.0,57.51,精装,138.0
赛格ECO中心,48615.0,41.14,精装,200.0
保利上城,30767.0,53.63,简装,165.0
远洋新天地,36572.0,62.89,毛坯,230.0
桂芳园二期,46716.0,68.5,简装,320.0
禾田小筑,30464.0,49.24,简装,150.0
中海大山地北区,42224.0,71.05,精装,300.0
志健时代广场,36122.0,71.98,精装,260.01
恒裕嘉城,39881.0,70.21,毛坯,280.0
华业玫瑰郡,26191.0,42.0,精装,110.0
中海康城国际一期,46828.0,33.1,精装,155.0
万科清林径,28065.0,67.7,精装,190.0
森雅谷润筑园,40444.0,61.32,精装,248.0
一城峰景,35003.0,74.28,精装,260.0
万象天成,36765.0,55.76,简装,205.0
布吉中心广场,31626.0,52.49,简装,166.0
振业峦山谷,40595.0,57.89,精装,235.0
帝景峰,36497.0,36.99,简装,135.0
鸿景春天,26456.0,79.38,简装,210.01
锦龙名苑,31404.0,79.61,其他,250.01
长庆小时代,44858.0,62.42,精装,280.0
丽湖花园三期,38889.0,63.0,简装,245.0
中航阳光新苑,52360.0,152.79,精装,800.01
保利悦都,47219.0,116.48,毛坯,550.01
招商澜园,41832.0,83.19,精装,348.0
金地梅陇镇三期,54852.0,134.91,简装,740.01
阳基御龙山,45830.0,76.37,毛坯,350.0
新阳丽舍,40219.0,31.08,简装,125.0
万科九龙山,48875.0,87.98,精装,430.0
世纪春城四期,53982.0,125.97,精装,680.01
绿景公馆1866北区,81322.0,159.86,精装,1300.01
溪山,53481.0,127.15,简装,680.01
金地梅陇镇二期,55491.0,111.73,精装,620.0
风和日丽,40598.0,123.16,精装,500.0
香缇雅苑,44372.0,85.64,简装,380.0
龙华花半里花园,46583.0,85.87,简装,400.01
世纪春城四期,53930.0,116.82,精装,630.01
绿茵华庭,40965.0,85.44,精装,350.0
幸福城一期,59331.0,149.67,精装,888.01
招商观园,46360.0,140.21,精装,650.01
合正中央原著,63737.0,148.58,精装,947.0
龙华花半里花园,46967.0,89.0,毛坯,418.01
碧水龙庭,52372.0,101.2,简装,530.0
卓越皇后道,70946.0,88.8,精装,630.0
世纪春城四期,52429.0,116.35,精装,610.01
幸福城商业大厦,46223.0,53.87,精装,249.0
金地梅陇镇二期,57534.0,110.37,精装,635.0
康华苑,39615.0,93.4,简装,370.0
可乐园,65879.0,39.77,精装,262.0
鸿荣源·壹城中心第五区,67728.0,88.59,毛坯,600.0
合正观澜汇,62647.0,89.39,毛坯,560.0
金地梅陇镇三期,57649.0,87.6,简装,505.01
碧水龙庭,54663.0,95.13,精装,520.01
合能城市阳光花园,40765.0,67.46,简装,275.0
珑门,50470.0,86.19,精装,435.0
卓越皇后道,60953.0,155.86,精装,950.01
招商观园,45198.0,88.5,精装,400.0
珑门,47280.0,75.72,精装,358.0
南国丽园,57135.0,136.52,精装,780.01
幸福城三期,56386.0,136.56,精装,770.01
招商澜园,48796.0,83.0,其他,405.01
优品建筑,43220.0,104.12,简装,450.01
青年城邦园,52915.0,57.64,精装,305.0
潜龙鑫茂花园B区,56552.0,68.08,简装,385.01
丰润花园,40897.0,74.09,简装,303.01
